mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__bootstrap,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8629146099090577,0.03676874725049294,0.03589849472045899,0.0032339574955977737,False,20,2,5,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9372306614953675,0.9015567369614066,0.9084414877764414,0.9164334568515754,0.896806028000382,0.9120936742170345,0.014204080273763298,22
1.6725406169891357,0.02867280123276861,0.06125421524047851,0.01090998131628334,False,20,2,5,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9336845953033907,0.9015567369614066,0.9078782004880154,0.8994516346613375,0.9011299835645452,0.9087402301957391,0.012796568928254379,32
0.4321419715881348,0.009864530292332453,0.021794891357421874,0.0023962195289209034,False,20,2,10,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9306471824662003,0.891482522814315,0.9079507876624201,0.903017674016251,0.8900180257880798,0.9046232385494533,0.014675740031686141,65
0.81436767578125,0.04130965144946961,0.03410673141479492,0.0021151055726801138,False,20,2,10,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.934276288113086,0.894618797567131,0.9082350827584886,0.8997200294553693,0.8937714773152229,0.9061243350418596,0.014986482804780136,50
1.5737338542938233,0.04928984908648216,0.05252141952514648,0.004923282051162798,False,20,2,10,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9266210919939472,0.8954413623764752,0.9082350827584886,0.9064225467961845,0.8937618949997044,0.9060963957849599,0.011761064216145358,52
0.42183895111083985,0.05620631755547409,0.0229766845703125,0.002309988313952645,False,20,4,2,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9266989052321308,0.8971054569051914,0.9046285285262075,0.9059597249625035,0.8690300020909634,0.9006845235433992,0.0186276645146245,108
0.7738340377807618,0.03616498311399098,0.030370283126831054,0.003446425717270596,False,20,4,2,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9266989052321308,0.8976646215983355,0.9046285285262075,0.8997541689853072,0.8794353884721274,0.9016363225628217,0.015161033815167604,95
1.5434476852416992,0.05943589277386223,0.05248570442199707,0.005709400553135829,False,20,4,2,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 800}",0.9229895344341524,0.8972126724392527,0.9081310475598062,0.902992464387802,0.8867811698931244,0.9036213777428277,0.012004351307549134,71
0.39034380912780764,0.012377994398635893,0.02183542251586914,0.0017693389928496127,False,20,4,5,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9266989052321308,0.8971054569051914,0.9046285285262075,0.9059597249625035,0.8690300020909634,0.9006845235433992,0.0186276645146245,108
0.758954668045044,0.01853836343163944,0.03206162452697754,0.004622628474208341,False,20,4,5,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9266989052321308,0.8976646215983355,0.9046285285262075,0.8997541689853072,0.8794353884721274,0.9016363225628217,0.015161033815167604,95
1.491550350189209,0.03648004154219803,0.05459361076354981,0.003734023746864815,False,20,4,5,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 800}",0.9229895344341524,0.8972126724392527,0.9081310475598062,0.902992464387802,0.8867811698931244,0.9036213777428277,0.012004351307549134,71
0.4194645404815674,0.019898099411959674,0.020942115783691408,0.0005848070295094815,False,20,4,10,200,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}",0.9264683582690534,0.8935822838620542,0.9045733287557727,0.903097419180669,0.8864341755506849,0.9028311131236469,0.01353680905361805,83
0.7506589412689209,0.03912683695192414,0.032929420471191406,0.005922493279347194,False,20,4,10,400,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 400}",0.9264597674876442,0.8898298472148808,0.911919041630674,0.9066655306357774,0.8830915469523459,0.9035931467842644,0.015565258883947051,75
1.2512742042541505,0.05745791903990278,0.03611135482788086,0.0017572133660413885,False,20,4,10,800,"{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 800}",0.9263271825449328,0.8935822838620542,0.9082350827584886,0.8999443792584854,0.8794750840447438,0.9015128024937409,0.015568921741292778,99
